HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
53515,80'S,,1,$137,$110
,OTHER,,14,"$9,634","$7,707"
,TOTAL,,15,"$9,771","$7,817"
53520,OTHER,,48,"$23,315","$18,603"
,TOTAL,,48,"$23,315","$18,603"
53600,SG,,2,$647,$474
,OTHER,,"15,581","$1,438,955","$1,078,801"
,TOTAL,,"15,583","$1,439,601","$1,079,275"
53601,OTHER,,"25,802","$2,360,834","$1,745,258"
,TOTAL,,"25,802","$2,360,834","$1,745,258"
53605,SG,,32,"$12,815","$10,252"
,OTHER,,950,"$48,603","$37,603"
,TOTAL,,982,"$61,418","$47,855"
53620,80'S,,1,$37,$30
,OTHER,,"12,608","$1,458,884","$1,119,588"
,TOTAL,,"12,609","$1,458,921","$1,119,617"
53621,OTHER,,"9,253","$1,207,580","$903,993"
,TOTAL,,"9,253","$1,207,580","$903,993"
53660,SG,,2,$466,$373
,OTHER,,"37,747","$3,010,750","$2,240,225"
,TOTAL,,"37,749","$3,011,216","$2,240,597"
53661,SG,,6,"$1,804","$1,444"
,OTHER,,"64,590","$5,466,053","$4,008,140"
,TOTAL,,"64,596","$5,467,857","$4,009,584"
53665,SG,,23,"$5,921","$4,737"
,OTHER,,754,"$24,730","$18,731"
,TOTAL,,777,"$30,651","$23,468"
53670,80'S,,14,$49,$39
,OTHER,,"172,793","$9,943,999","$7,529,637"
,TOTAL,,"172,807","$9,944,048","$7,529,676"
53675,OTHER,,"39,573","$4,017,905","$3,122,149"
,TOTAL,,"39,573","$4,017,905","$3,122,149"
53850,OTHER,,"7,084","$4,177,274","$3,300,819"
,TOTAL,,"7,084","$4,177,274","$3,300,819"
53852,OTHER,,"1,923","$1,113,557","$880,790"
,TOTAL,,"1,923","$1,113,557","$880,790"
53899,SG,,5,"$1,769","$1,415"
,80'S,,25,"$4,338","$3,470"
,OTHER,,988,"$423,100","$338,059"
,TOTAL,,"1,018","$429,207","$342,944"
54000,OTHER,MALE GENITAL,61,"$5,516","$4,163"
,TOTAL,,61,"$5,516","$4,163"
54001,SG,,70,"$27,971","$22,362"
,OTHER,,"1,808","$241,187","$188,212"
,TOTAL,,"1,878","$269,158","$210,575"
54015,SG,,3,"$1,728","$1,383"
,OTHER,,127,"$30,051","$23,801"
,TOTAL,,130,"$31,779","$25,183"
54050,OTHER,,883,"$73,152","$54,298"
,TOTAL,,883,"$73,152","$54,298"
54055,OTHER,,667,"$88,932","$67,403"
,TOTAL,,667,"$88,932","$67,403"
54056,OTHER,,"1,696","$164,544","$119,803"
,TOTAL,,"1,696","$164,544","$119,803"
54057,SG,,31,"$8,961","$6,956"
,OTHER,,347,"$29,305","$22,257"
,TOTAL,,378,"$38,267","$29,213"
54060,SG,,83,"$22,402","$17,826"
,OTHER,,675,"$89,170","$68,809"
,TOTAL,,758,"$111,572","$86,635"
54065,SG,,34,"$8,835","$7,068"
,OTHER,,859,"$167,260","$130,372"
,TOTAL,,893,"$176,094","$137,440"
54100,SG,,64,"$17,195","$13,537"
,OTHER,,"1,759","$196,647","$150,352"
,TOTAL,,"1,823","$213,843","$163,889"
54105,SG,,19,"$4,839","$3,871"
,OTHER,,315,"$51,979","$41,126"
,TOTAL,,334,"$56,818","$44,997"
54110,SG,,2,$603,$483
,80'S,,1,$95,$76
,OTHER,,52,"$27,700","$21,680"
,TOTAL,,55,"$28,398","$22,238"
54111,80'S,,8,$872,$697
,OTHER,,41,"$28,355","$22,503"
,TOTAL,,49,"$29,227","$23,200"
54112,80'S,,5,$757,$513
,OTHER,,34,"$33,650","$25,075"
,TOTAL,,39,"$34,407","$25,588"
54115,SG,,1,$332,$266
,80'S,,6,$313,$251
,OTHER,,75,"$27,427","$21,721"
,TOTAL,,82,"$28,073","$22,238"
54120,SG,,4,"$1,619","$1,295"
,80'S,,72,"$7,283","$5,826"
,OTHER,,507,"$306,278","$243,852"
,TOTAL,,583,"$315,179","$250,974"
54125,SG,,1,$385,$308
,80'S,,24,"$3,385","$2,708"
,OTHER,,140,"$112,836","$88,800"
,TOTAL,,165,"$116,605","$91,816"
54130,80'S,,4,$776,$621
,OTHER,,17,"$18,886","$15,108"
,TOTAL,,21,"$19,661","$15,729"
54135,OTHER,,2,"$3,622","$2,898"
,TOTAL,,2,"$3,622","$2,898"
54150,OTHER,,10,"$1,074",$815
,TOTAL,,10,"$1,074",$815
54152,SG,,51,"$14,996","$11,686"
,80'S,,1,$29,$23
,OTHER,,476,"$58,223","$45,271"
,TOTAL,,528,"$73,247","$56,980"
54160,OTHER,,35,"$4,715","$3,736"
,TOTAL,,35,"$4,715","$3,736"
54161,SG,,"1,165","$474,526","$374,976"
,OTHER,,"12,953","$2,450,819","$1,912,479"
,TOTAL,,"14,118","$2,925,345","$2,287,455"
54200,OTHER,,"1,134","$88,692","$66,276"
,TOTAL,,"1,134","$88,692","$66,276"
54205,SG,,2,"$1,167",$934
,OTHER,,3,$678,$428
,TOTAL,,5,"$1,846","$1,362"
54220,SG,,1,$153,$122
,OTHER,,250,"$33,144","$25,615"
,TOTAL,,251,"$33,297","$25,737"
54230,OTHER,,76,"$4,888","$3,608"
,TOTAL,,76,"$4,888","$3,608"
54231,OTHER,,426,"$58,626","$46,198"
,TOTAL,,426,"$58,626","$46,198"
54235,OTHER,,"14,938","$1,029,055","$758,150"
,TOTAL,,"14,938","$1,029,055","$758,150"
54240,OTHER,,"2,013","$142,357","$109,336"
,TOTAL,,"2,013","$142,357","$109,336"
54250,OTHER,,"3,645","$430,771","$335,776"
,TOTAL,,"3,645","$430,771","$335,776"
54300,SG,,4,"$1,956","$1,565"
,80'S,,4,$404,$323
,OTHER,,67,"$37,309","$28,880"
,TOTAL,,75,"$39,670","$30,768"
54304,80'S,,1,$119,$95
,OTHER,,17,"$13,482","$10,625"
,TOTAL,,18,"$13,601","$10,721"
54308,OTHER,,7,"$4,984","$3,942"
,TOTAL,,7,"$4,984","$3,942"
54312,OTHER,,2,"$1,723","$1,378"
,TOTAL,,2,"$1,723","$1,378"
54316,80'S,,1,$159,$47
,OTHER,,4,"$4,208","$3,366"
,TOTAL,,5,"$4,367","$3,413"
54318,OTHER,,1,$433,$346
,TOTAL,,1,$433,$346
54322,80'S,,2,$246,$197
,OTHER,,16,"$11,821","$9,435"
,TOTAL,,18,"$12,067","$9,632"
54324,80'S,,2,$328,$263
,OTHER,,10,"$10,773","$8,618"
,TOTAL,,12,"$11,101","$8,881"
54326,OTHER,,7,"$5,729","$4,583"
,TOTAL,,7,"$5,729","$4,583"
54328,OTHER,,2,"$1,516","$1,213"
,TOTAL,,2,"$1,516","$1,213"
54332,80'S,,1,$179,$143
,OTHER,,2,"$2,332","$1,866"
,TOTAL,,3,"$2,511","$2,009"
54336,OTHER,,2,"$2,806","$2,245"
,TOTAL,,2,"$2,806","$2,245"
54340,OTHER,,4,"$1,873","$1,498"
,TOTAL,,4,"$1,873","$1,498"
54344,80'S,,1,$160,$128
,OTHER,,6,"$6,454","$5,163"
,TOTAL,,7,"$6,614","$5,291"
54348,80'S,,1,$170,$136
,OTHER,,4,"$4,264","$3,411"
,TOTAL,,5,"$4,434","$3,548"
54352,80'S,,1,$232,$186
,OTHER,,12,"$18,174","$14,183"
,TOTAL,,13,"$18,406","$14,368"
54360,SG,,5,"$2,089","$1,671"
,80'S,,24,"$2,459","$1,967"
,OTHER,,275,"$166,561","$129,584"
,TOTAL,,304,"$171,109","$133,222"
54380,OTHER,,2,"$1,543",$974
,TOTAL,,2,"$1,543",$974
54400,80'S,,8,$909,$727
,OTHER,,725,"$447,755","$353,758"
,TOTAL,,733,"$448,664","$354,485"
54401,OTHER,,239,"$168,135","$132,393"
,TOTAL,,239,"$168,135","$132,393"
54402,80'S,,52,"$4,736","$3,789"
,OTHER,,517,"$272,531","$215,812"
,TOTAL,,569,"$277,268","$219,601"
54405,80'S,,943,"$139,471","$110,233"
,OTHER,,"3,954","$3,589,132","$2,833,731"
,TOTAL,,"4,897","$3,728,603","$2,943,963"
54407,80'S,,403,"$54,356","$42,969"
,OTHER,,"2,239","$1,717,867","$1,357,573"
,TOTAL,,"2,642","$1,772,223","$1,400,542"
54409,80'S,,12,"$1,392","$1,114"
,OTHER,,89,"$61,203","$47,789"
,TOTAL,,101,"$62,596","$48,903"
54420,80'S,,2,$176,$141
,OTHER,,13,"$7,943","$6,251"
,TOTAL,,15,"$8,119","$6,392"
54430,80'S,,1,$118,$94
,OTHER,,49,"$30,650","$24,226"
,TOTAL,,50,"$30,768","$24,320"
54435,OTHER,,57,"$21,425","$17,102"
,TOTAL,,57,"$21,425","$17,102"
54440,SG,,1,$587,$470
,80'S,,6,$815,$652
,OTHER,,81,"$58,342","$46,595"
,TOTAL,,88,"$59,744","$47,717"
54450,SG,,19,"$5,071","$4,056"
,OTHER,,"1,537","$92,408","$71,340"
,TOTAL,,"1,556","$97,478","$75,397"
54500,SG,,1,$161,$128
,OTHER,,37,"$3,456","$2,707"
,TOTAL,,38,"$3,617","$2,835"
54505,SG,,5,"$1,395","$1,116"
,80'S,,1,$34,$27
,OTHER,,112,"$22,509","$17,754"
,TOTAL,,118,"$23,938","$18,897"
54510,SG,,17,"$6,194","$4,875"
,OTHER,,196,"$49,589","$39,107"
,TOTAL,,213,"$55,782","$43,982"
54520,SG,,460,"$214,974","$170,743"
,80'S,,10,$423,$339
,OTHER,,"7,731","$2,901,426","$2,302,235"
,TOTAL,,"8,201","$3,116,824","$2,473,317"
54530,SG,,86,"$49,943","$39,880"
,80'S,,91,"$8,116","$6,425"
,OTHER,,"1,584","$869,592","$687,051"
,TOTAL,,"1,761","$927,651","$733,356"
54535,80'S,,10,$946,$757
,OTHER,,51,"$36,712","$28,770"
,TOTAL,,61,"$37,658","$29,528"
54550,SG,,3,"$1,463","$1,171"
,80'S,,4,$504,$404
,OTHER,,81,"$34,602","$27,681"
,TOTAL,,88,"$36,569","$29,256"
54560,80'S,,2,$107,$85
,OTHER,,17,"$9,697","$7,627"
,TOTAL,,19,"$9,804","$7,712"
54600,SG,,1,$544,$435
,80'S,,5,$332,$245
,OTHER,,22,"$7,972","$6,042"
,TOTAL,,28,"$8,848","$6,723"
54620,SG,,1,$241,$192
,OTHER,,19,"$4,352","$3,482"
,TOTAL,,20,"$4,593","$3,674"
54640,SG,,15,"$8,515","$6,812"
,OTHER,,208,"$96,872","$76,534"
,TOTAL,,223,"$105,387","$83,346"
54650,80'S,,1,$125,$100
,OTHER,,7,"$3,912","$3,056"
,TOTAL,,8,"$4,037","$3,156"
54660,OTHER,,8,"$2,867","$2,088"
,TOTAL,,8,"$2,867","$2,088"
54670,OTHER,,20,"$6,980","$5,584"
,TOTAL,,20,"$6,980","$5,584"
54680,OTHER,,19,"$12,912","$10,330"
,TOTAL,,19,"$12,912","$10,330"
54690,80'S,,3,$265,$212
,OTHER,,76,"$9,357","$7,485"
,TOTAL,,79,"$9,622","$7,697"
54699,OTHER,,9,"$3,468","$2,774"
,TOTAL,,9,"$3,468","$2,774"
54700,SG,,22,"$8,637","$6,910"
,80'S,,1,$18,$15
,OTHER,,"1,324","$257,926","$200,446"
,TOTAL,,"1,347","$266,582","$207,370"
54800,OTHER,,6,"$2,454","$1,922"
,TOTAL,,6,"$2,454","$1,922"
54820,SG,,2,$322,$258
,OTHER,,21,"$4,916","$3,933"
,TOTAL,,23,"$5,238","$4,191"
54830,SG,,17,"$6,648","$5,238"
,OTHER,,210,"$55,451","$43,218"
,TOTAL,,227,"$62,099","$48,456"
54840,SG,,200,"$112,300","$88,887"
,OTHER,,"1,859","$571,879","$447,941"
,TOTAL,,"2,059","$684,179","$536,827"
54860,SG,,67,"$27,913","$21,979"
,OTHER,,652,"$250,464","$194,467"
,TOTAL,,719,"$278,377","$216,447"
54861,SG,,16,"$8,516","$6,733"
,OTHER,,81,"$43,079","$33,377"
,TOTAL,,97,"$51,595","$40,110"
54900,OTHER,,4,"$3,095","$2,476"
,TOTAL,,4,"$3,095","$2,476"
54901,OTHER,,1,"$1,131",$905
,TOTAL,,1,"$1,131",$905
55000,OTHER,,"4,088","$349,229","$247,104"
,TOTAL,,"4,088","$349,229","$247,104"
55040,SG,,496,"$222,694","$176,258"
,80'S,,7,$354,$283
,OTHER,,"6,507","$2,055,594","$1,615,201"
,TOTAL,,"7,010","$2,278,641","$1,791,741"
55041,SG,,59,"$39,443","$31,368"
,80'S,,1,$93,$75
,OTHER,,683,"$339,354","$268,417"
,TOTAL,,743,"$378,891","$299,859"
55060,SG,,80,"$46,463","$36,702"
,80'S,,4,$199,$160
,OTHER,,769,"$243,299","$191,057"
,TOTAL,,853,"$289,961","$227,918"
55100,SG,,13,"$3,731","$2,777"
,OTHER,,777,"$106,565","$81,146"
,TOTAL,,790,"$110,296","$83,923"
55110,SG,,24,"$6,445","$5,156"
,80'S,,3,$139,$111
,OTHER,,666,"$178,370","$141,476"
,TOTAL,,693,"$184,954","$146,744"
55120,SG,,5,"$2,023","$1,618"
,OTHER,,122,"$29,471","$23,351"
,TOTAL,,127,"$31,493","$24,969"
55150,SG,,11,"$3,229","$2,583"
,80'S,,27,"$1,744","$1,395"
,OTHER,,421,"$164,394","$130,765"
,TOTAL,,459,"$169,367","$134,743"
55175,SG,,8,"$1,732","$1,385"
,OTHER,,88,"$23,161","$18,338"
,TOTAL,,96,"$24,892","$19,723"
55180,SG,,1,$411,$329
,80'S,,2,$107,$85
,OTHER,,105,"$61,087","$48,869"
,TOTAL,,108,"$61,605","$49,283"
55200,OTHER,,12,"$2,960","$2,288"
,TOTAL,,12,"$2,960","$2,288"
55250,OTHER,,135,"$35,801","$26,920"
,TOTAL,,135,"$35,801","$26,920"
55300,OTHER,,11,"$1,608","$1,168"
,TOTAL,,11,"$1,608","$1,168"
55400,SG,,2,$405,$324
,80'S,,2,$84,$67
,OTHER,,15,"$9,058","$7,141"
,TOTAL,,19,"$9,547","$7,532"
55450,OTHER,,9,"$1,572","$1,257"
,TOTAL,,9,"$1,572","$1,257"
55500,SG,,68,"$29,625","$23,553"
,80'S,,2,$88,$70
,OTHER,,646,"$194,378","$153,254"
,TOTAL,,716,"$224,091","$176,877"
55520,SG,,124,"$52,675","$42,093"
,80'S,,55,"$1,921","$1,532"
,OTHER,,"1,599","$331,247","$263,386"
,TOTAL,,"1,778","$385,843","$307,010"
55530,SG,,14,"$7,164","$5,651"
,OTHER,,152,"$53,464","$42,304"
,TOTAL,,166,"$60,628","$47,955"
55535,SG,,2,"$1,177",$942
,80'S,,4,$227,$181
,OTHER,,44,"$15,973","$12,663"
,TOTAL,,50,"$17,377","$13,786"
55540,SG,,9,"$5,440","$4,352"
,80'S,,11,$820,$656
,OTHER,,198,"$80,289","$63,805"
,TOTAL,,218,"$86,549","$68,814"
55550,80'S,,1,$63,$51
,OTHER,,1,$378,$303
,TOTAL,,2,$442,$353
55559,80'S,,1,$425,$340
,OTHER,,9,"$3,424","$2,739"
,TOTAL,,10,"$3,849","$3,079"
55600,SG,,1,$329,$263
,OTHER,,89,"$41,872","$33,299"
,TOTAL,,90,"$42,200","$33,562"
55605,SG,,1,$331,$265
,OTHER,,5,"$1,687","$1,349"
,TOTAL,,6,"$2,017","$1,614"
55650,SG,,1,$329,$263
,80'S,,34,"$2,758","$2,206"
,OTHER,,77,"$36,776","$29,350"
,TOTAL,,112,"$39,862","$31,819"
55680,OTHER,,4,"$1,254","$1,003"
,TOTAL,,4,"$1,254","$1,003"
55700,SG,,"12,349","$5,116,243","$4,052,090"
,80'S,,2,$28,$23
,OTHER,,"257,837","$34,629,164","$26,772,813"
,TOTAL,,"270,188","$39,745,436","$30,824,926"
55705,SG,,12,"$4,480","$3,584"
,OTHER,,378,"$100,840","$80,046"
,TOTAL,,390,"$105,320","$83,630"
55720,80'S,,1,$72,$58
,OTHER,,20,"$6,836","$5,469"
,TOTAL,,21,"$6,908","$5,526"
55725,80'S,,1,$87,$69
,OTHER,,7,"$3,285","$2,548"
,TOTAL,,8,"$3,372","$2,617"
55801,80'S,,13,"$2,018","$1,614"
,OTHER,,29,"$26,962","$21,569"
,TOTAL,,42,"$28,980","$23,184"
55810,80'S,,659,"$143,835","$112,693"
,OTHER,,"1,192","$1,541,851","$1,212,880"
,TOTAL,,"1,851","$1,685,686","$1,325,573"
55812,80'S,,25,"$6,260","$4,864"
,OTHER,,65,"$98,902","$79,122"
,TOTAL,,90,"$105,162","$83,985"
55815,80'S,,92,"$26,890","$21,512"
,OTHER,,165,"$274,177","$216,488"
,TOTAL,,257,"$301,066","$238,000"
55821,80'S,,"1,015","$152,281","$120,449"
,OTHER,,"2,005","$1,841,120","$1,460,982"
,TOTAL,,"3,020","$1,993,401","$1,581,431"
55831,80'S,,732,"$121,148","$95,957"
,OTHER,,"1,202","$1,220,031","$965,521"
,TOTAL,,"1,934","$1,341,178","$1,061,478"
55840,80'S,,"1,115","$215,871","$169,611"
,OTHER,,"2,215","$2,543,479","$2,008,364"
,TOTAL,,"3,330","$2,759,351","$2,177,976"
55842,80'S,,547,"$128,205","$100,952"
,OTHER,,"1,261","$1,743,357","$1,374,596"
,TOTAL,,"1,808","$1,871,562","$1,475,548"
55845,80'S,,"8,744","$2,503,377","$1,976,501"
,OTHER,,"14,703","$25,740,199","$20,309,524"
,TOTAL,,"23,447","$28,243,575","$22,286,024"
55859,80'S,,17,"$1,620","$1,296"
,OTHER,,"19,185","$13,719,871","$10,854,544"
,TOTAL,,"19,202","$13,721,491","$10,855,840"
55860,OTHER,,559,"$394,036","$311,698"
,TOTAL,,559,"$394,036","$311,698"
55862,80'S,,3,$542,$434
,OTHER,,3,"$3,387","$2,710"
,TOTAL,,6,"$3,929","$3,143"
55865,80'S,,3,$763,$610
,OTHER,,30,"$46,178","$36,803"
,TOTAL,,33,"$46,941","$37,414"
55870,OTHER,,23,"$3,425","$2,580"
,TOTAL,,23,"$3,425","$2,580"
55899,80'S,,5,$885,$708
,OTHER,,196,"$108,244","$86,279"
,TOTAL,,201,"$109,129","$86,987"
56405,SG,FEMALE GENITAL,13,"$4,922","$3,897"
,OTHER,,"2,512","$243,717","$181,319"
,TOTAL,,"2,525","$248,639","$185,216"
56420,OTHER,,"1,289","$124,750","$91,115"
,TOTAL,,"1,289","$124,750","$91,115"
56440,SG,,25,"$10,208","$7,981"
,OTHER,,427,"$81,345","$62,923"
,TOTAL,,452,"$91,553","$70,905"
56441,SG,,17,"$4,898","$3,907"
,80'S,,3,$57,$46
,OTHER,,283,"$36,086","$28,201"
,TOTAL,,303,"$41,041","$32,153"
56501,OTHER,,"3,345","$313,129","$235,825"
,TOTAL,,"3,345","$313,129","$235,825"
56515,SG,,91,"$43,911","$34,617"
,OTHER,,"1,483","$212,597","$165,376"
,TOTAL,,"1,574","$256,509","$199,993"
56605,SG,,182,"$50,379","$39,615"
,80'S,,1,$5,$4
,OTHER,,"23,416","$1,843,506","$1,375,871"
,TOTAL,,"23,599","$1,893,890","$1,415,490"
56606,OTHER,,"3,611","$161,889","$127,869"
,TOTAL,,"3,611","$161,889","$127,869"
56620,SG,,76,"$51,103","$40,532"
,80'S,,102,"$7,560","$5,979"
,OTHER,,"1,797","$862,047","$683,834"
,TOTAL,,"1,975","$920,710","$730,345"
56625,SG,,4,"$3,754","$2,412"
,80'S,,20,"$1,873","$1,491"
,OTHER,,195,"$109,452","$87,296"
,TOTAL,,219,"$115,079","$91,199"
56630,80'S,,67,"$9,232","$7,374"
,OTHER,,579,"$490,707","$391,433"
,TOTAL,,646,"$499,939","$398,807"
56631,80'S,,38,"$6,878","$5,423"
,OTHER,,237,"$268,927","$213,608"
,TOTAL,,275,"$275,805","$219,030"
56632,80'S,,37,"$7,882","$6,157"
,OTHER,,198,"$244,538","$194,508"
,TOTAL,,235,"$252,420","$200,665"
56633,80'S,,22,"$3,709","$2,967"
,OTHER,,171,"$179,548","$143,262"
,TOTAL,,193,"$183,257","$146,229"
56634,80'S,,20,"$3,878","$3,084"
,OTHER,,97,"$116,254","$91,200"
,TOTAL,,117,"$120,132","$94,284"
56637,80'S,,57,"$13,507","$10,620"
,OTHER,,239,"$339,748","$271,412"
,TOTAL,,296,"$353,256","$282,032"
56640,80'S,,8,"$1,957","$1,566"
,OTHER,,18,"$26,350","$21,060"
,TOTAL,,26,"$28,307","$22,625"
56700,SG,,6,"$1,423","$1,139"
,OTHER,,57,"$8,156","$6,116"
,TOTAL,,63,"$9,580","$7,255"
56720,SG,,4,$632,$448
,OTHER,,46,"$1,589","$1,235"
,TOTAL,,50,"$2,221","$1,683"
56740,SG,,32,"$15,149","$11,941"
,OTHER,,463,"$108,765","$85,548"
,TOTAL,,495,"$123,914","$97,489"
56800,SG,,4,"$2,097","$1,678"
,80'S,,9,$246,$197
,OTHER,,123,"$23,232","$18,517"
,TOTAL,,136,"$25,576","$20,392"
56805,OTHER,,2,"$1,159",$928
,TOTAL,,2,"$1,159",$928
56810,SG,,16,"$10,635","$8,428"
,80'S,,75,"$1,912","$1,517"
,OTHER,,583,"$109,617","$86,056"
,TOTAL,,674,"$122,164","$96,000"
57000,SG,,31,"$9,792","$7,833"
,OTHER,,105,"$16,016","$12,673"
,TOTAL,,136,"$25,808","$20,506"
57010,SG,,2,$810,$648
,80'S,,3,$135,$108
,OTHER,,131,"$37,576","$29,190"
,TOTAL,,136,"$38,522","$29,947"
57020,SG,,3,$893,$715
,OTHER,,115,"$9,252","$7,158"
,TOTAL,,118,"$10,146","$7,873"
57061,OTHER,,"1,683","$149,550","$112,411"
,TOTAL,,"1,683","$149,550","$112,411"
57065,SG,,65,"$18,091","$14,466"
,OTHER,,"1,014","$188,091","$147,557"
,TOTAL,,"1,079","$206,183","$162,023"
57100,OTHER,,"6,039","$396,592","$295,528"
,TOTAL,,"6,039","$396,592","$295,528"
57105,SG,,45,"$17,880","$14,140"
,OTHER,,916,"$92,023","$71,439"
,TOTAL,,961,"$109,903","$85,579"
57106,80'S,,166,"$5,818","$4,655"
,OTHER,,931,"$221,822","$175,998"
,TOTAL,,"1,097","$227,641","$180,653"
57107,80'S,,24,"$3,886","$3,109"
,OTHER,,88,"$87,027","$69,035"
,TOTAL,,112,"$90,912","$72,144"
57109,80'S,,3,$601,$480
,OTHER,,19,"$25,969","$20,695"
,TOTAL,,22,"$26,570","$21,176"
57110,80'S,,123,"$15,169","$12,093"
,OTHER,,440,"$317,405","$252,860"
,TOTAL,,563,"$332,574","$264,952"
57111,80'S,,5,$997,$797
,OTHER,,28,"$36,867","$29,494"
,TOTAL,,33,"$37,864","$30,291"
57112,80'S,,1,$264,$211
,OTHER,,13,"$17,442","$13,953"
,TOTAL,,14,"$17,705","$14,164"
57120,80'S,,503,"$36,466","$29,038"
,OTHER,,"1,728","$749,051","$596,259"
,TOTAL,,"2,231","$785,517","$625,297"
57130,SG,,3,$838,$671
,80'S,,2,$40,$32
,OTHER,,42,"$6,252","$4,922"
,TOTAL,,47,"$7,130","$5,624"
57135,SG,,82,"$32,722","$25,880"
,OTHER,,"1,412","$236,599","$184,749"
,TOTAL,,"1,494","$269,321","$210,629"
57150,OTHER,,"11,401","$460,097","$343,608"
,TOTAL,,"11,401","$460,097","$343,608"
57160,OTHER,,"96,254","$5,612,896","$4,058,232"
,TOTAL,,"96,254","$5,612,896","$4,058,232"
57170,OTHER,,271,"$16,459","$12,013"
,TOTAL,,271,"$16,459","$12,013"
57180,OTHER,,283,"$24,749","$19,558"
,TOTAL,,283,"$24,749","$19,558"
57200,SG,,5,"$1,498","$1,198"
,80'S,,41,"$1,281","$1,025"
,OTHER,,312,"$61,770","$48,919"
,TOTAL,,358,"$64,548","$51,142"
57210,SG,,6,"$2,340","$1,854"
,80'S,,59,"$1,894","$1,515"
,OTHER,,344,"$72,570","$57,569"
,TOTAL,,409,"$76,804","$60,938"
57220,SG,,1,$448,$358
,80'S,,53,"$1,431","$1,145"
,OTHER,,302,"$50,821","$40,458"
,TOTAL,,356,"$52,701","$41,961"
57230,80'S,,5,$132,$106
,OTHER,,43,"$10,449","$8,321"
,TOTAL,,48,"$10,582","$8,427"
57240,SG,,41,"$28,271","$22,251"
,80'S,,"3,468","$163,522","$129,270"
,OTHER,,"11,268","$3,202,963","$2,541,773"
,TOTAL,,"14,777","$3,394,756","$2,693,293"
57250,SG,,37,"$25,140","$19,845"
,80'S,,"3,152","$144,314","$113,619"
,OTHER,,"9,371","$2,654,283","$2,096,067"
,TOTAL,,"12,560","$2,823,737","$2,229,531"
57260,SG,,14,"$9,583","$7,186"
,80'S,,"7,072","$441,184","$347,924"
,OTHER,,"17,742","$6,704,916","$5,305,905"
,TOTAL,,"24,828","$7,155,683","$5,661,015"
57265,SG,,14,"$12,769","$10,095"
,80'S,,"2,639","$258,207","$203,686"
,OTHER,,"6,607","$3,913,297","$3,103,268"
,TOTAL,,"9,260","$4,184,272","$3,317,049"
57268,SG,,2,$477,$382
,80'S,,468,"$30,881","$24,315"
,OTHER,,"1,386","$544,753","$431,431"
,TOTAL,,"1,856","$576,111","$456,128"
57270,80'S,,323,"$24,703","$19,630"
,OTHER,,963,"$450,023","$354,893"
,TOTAL,,"1,286","$474,727","$374,523"
57280,80'S,,"1,449","$193,831","$153,377"
,OTHER,,"3,603","$2,923,027","$2,311,678"
,TOTAL,,"5,052","$3,116,858","$2,465,055"
57282,80'S,,"2,804","$193,039","$152,451"
,OTHER,,"7,258","$2,989,251","$2,374,537"
,TOTAL,,"10,062","$3,182,290","$2,526,988"
57284,80'S,,"1,016","$98,835","$78,275"
,OTHER,,"2,704","$1,577,825","$1,251,192"
,TOTAL,,"3,720","$1,676,660","$1,329,466"
57288,80'S,,"5,234","$670,347","$529,678"
,OTHER,,"22,105","$17,321,232","$13,708,766"
,TOTAL,,"27,339","$17,991,578","$14,238,444"
57289,80'S,,99,"$10,014","$7,958"
,OTHER,,266,"$166,825","$132,346"
,TOTAL,,365,"$176,840","$140,304"
57291,80'S,,1,$41,$32
,OTHER,,18,"$6,432","$4,843"
,TOTAL,,19,"$6,472","$4,875"
57292,80'S,,17,"$1,740","$1,392"
,OTHER,,41,"$23,233","$18,586"
,TOTAL,,58,"$24,973","$19,979"
57300,SG,,4,"$1,885","$1,508"
,80'S,,42,"$2,745","$2,196"
,OTHER,,192,"$82,974","$65,905"
,TOTAL,,238,"$87,604","$69,609"
57305,80'S,,102,"$7,635","$6,012"
,OTHER,,303,"$141,070","$112,812"
,TOTAL,,405,"$148,705","$118,824"
57307,80'S,,11,"$1,071",$857
,OTHER,,36,"$25,024","$20,003"
,TOTAL,,47,"$26,095","$20,860"
57308,80'S,,13,"$1,117",$894
,OTHER,,60,"$31,523","$25,139"
,TOTAL,,73,"$32,640","$26,032"
57310,80'S,,5,$308,$246
,OTHER,,39,"$13,423","$10,720"
,TOTAL,,44,"$13,731","$10,967"
57311,80'S,,2,$151,$121
,OTHER,,14,"$5,389","$4,311"
,TOTAL,,16,"$5,540","$4,432"
57320,80'S,,21,"$1,833","$1,466"
,OTHER,,98,"$48,058","$38,139"
,TOTAL,,119,"$49,891","$39,605"
57330,80'S,,4,$397,$318
,OTHER,,11,"$7,180","$5,734"
,TOTAL,,15,"$7,577","$6,051"
57335,80'S,,1,$152,$121
,OTHER,,13,"$11,505","$8,439"
,TOTAL,,14,"$11,657","$8,561"
57400,SG,,5,"$1,894","$1,493"
,OTHER,,127,"$12,214","$9,748"
,TOTAL,,132,"$14,108","$11,241"
57410,SG,,214,"$70,953","$56,262"
,80'S,,1,$15,$12
,OTHER,,"6,198","$436,062","$336,103"
,TOTAL,,"6,413","$507,029","$392,377"
57415,OTHER,,337,"$38,705","$30,467"
,TOTAL,,337,"$38,705","$30,467"
57452,OTHER,,"16,996","$1,228,836","$890,847"
,TOTAL,,"16,996","$1,228,836","$890,847"
